company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Construcciones Aeronáuticas SA (CASA),Industrials,,,,1923,,,,,,,,,,,,"Aeronautics, defunct 1999, absorbed into EADS/Airbus",,,,MalPatSaj-wikipedia-org
Construcciones y Auxiliar de Ferrocarriles (CAF),Industrials,,,,1917,,,,,,,,,,,,Railway vehicles & equipment manufacturing,,,,MalPatSaj-wikipedia-org
Copisa,Industrials,,,,1959,,,,,,,,,,,,Construction contracting,,,,MalPatSaj-wikipedia-org
Correos,Industrials,,,,1716,,,,,,,,,,,,Postal service,,,,MalPatSaj-wikipedia-org
Cortefiel,Consumer services,,,,1880,,,,,,,,,,,,Clothing retailer,,,,MalPatSaj-wikipedia-org
Cupra,Consumer goods,,,,2018,,,,,,,,,,,,part of SEAT,,,,MalPatSaj-wikipedia-org
Curaxys,Health care,,,,2009,,,,,,,,,,,,Biopharmaceutical,,,,MalPatSaj-wikipedia-org
Deoleo,Consumer goods,,,,1955,,,,,,,,,,,,Food processing,,,,MalPatSaj-wikipedia-org
DIA,Consumer services,,,,1979,,,,,,,,,,,,Groceries,,,,MalPatSaj-wikipedia-org
Ebro Foods,Consumer goods,,,,1998,,,,,,,,,,,,Food processing,,,,MalPatSaj-wikipedia-org
Ebro trucks,Consumer goods,,,,1954,,,,,,,,,,,,"Manufacturing; Nissan Motors took complete control of Motors Iberica, Ebro Trucks umbrella company, in 1987",,,,MalPatSaj-wikipedia-org
El Corte Inglés,Consumer services,,,,1940,,,,,,,,,,,,Groceries,,,,MalPatSaj-wikipedia-org
Enagás,Utilities,,,,1972,,,,,,,,,,,,Natural gas distribution & transportation,,,,MalPatSaj-wikipedia-org
Endesa,Utilities,,,,1944,,,,,,,,,,,,"Energy, part of Enel (Italy)",,,,MalPatSaj-wikipedia-org
Eroski,Consumer services,,,,1969,,,,,,,,,,,,"Groceries, part of Mondragon Corporation",,,,MalPatSaj-wikipedia-org
Euskaltel,Telecommunications,,,,1995,,,,,,,,,,,,Fibre optics,,,,MalPatSaj-wikipedia-org
Fagor,Consumer goods,,,,1956,,,,,,,,,,,,"Appliances, defunct 2013, owns the brands Edesa, Aspes, Mastercook, Brandt and De Dietrich, part of Mondragon Corporation",,,,MalPatSaj-wikipedia-org
Ferrovial,Industrials,,,,1952,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Festina,Consumer goods,,,,1902,,,,,,,,,,,,Watches,,,,MalPatSaj-wikipedia-org
Fierro Group,Conglomerates,,,,1961,,,,,,,,,,,,"Industrials, financials",,,,MalPatSaj-wikipedia-org
Fomento de Construcciones y Contratas,Industrials,,,,1900,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Gamesa,Oil & gas,,,,1976,,,,,,,,,,,,Renewable energy,,,,MalPatSaj-wikipedia-org
Naturgy,Utilities,,,,1991,,,,,,,,,,,,"Natural gas distribution & transportation, power generation",,,,MalPatSaj-wikipedia-org
GMV Innovating Solutions,Conglomerates,,,,1984,,,,,,,,,,,,"Aeronautics, financials, defense & security, health care, information security, transportation, telecommunications",,,,MalPatSaj-wikipedia-org
Grundig mobile,Technology,,,,2005,,,,,,,,,,,,"Manufacturing, defunct 2008",,,,MalPatSaj-wikipedia-org
Grupo Agbar,Utilities,,,,1867,,,,,,,,,,,,"Water services, distribution, treatment",,,,MalPatSaj-wikipedia-org
Grupo Antolin,Consumer goods,,,,1950,,,,,,,,,,,,Automotive interiors,,,,MalPatSaj-wikipedia-org
Grupo Calvo,Consumer goods,,,,1940,,,,,,,,,,,,"Food, fishing",,,,MalPatSaj-wikipedia-org
Grupo Gea Perona,Utilities,,,,1927,,,,,,,,,,,,Oil & gas distribution,,,,MalPatSaj-wikipedia-org
Grupo Lo Monaco,Consumer goods,,,,1996,,,,,,,,,,,,Mattresses,,,,MalPatSaj-wikipedia-org
Grupo Puma,Industrials,,,,1985,,,,,,,,,,,,Mortars and adhesives,,,,MalPatSaj-wikipedia-org
Hijos de Rivera,Consumer goods,,,,1906,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Hipercor,Consumer services,,,,1979,,,,,,,,,,,,Groceries,,,,MalPatSaj-wikipedia-org
Iberdrola,Utilities,,,,1992,,,,,,,,,,,,Energy,,,,MalPatSaj-wikipedia-org
Iberia,Consumer services,,,,1927,,,,,,,,,,,,Flag carrier airline,,,,MalPatSaj-wikipedia-org
IDAPT,Technology,,,,2006,,,,,,,,,,,,Mobile phone chargers,,,,MalPatSaj-wikipedia-org
Idilia Foods,Consumer goods,,,,1940,,,,,,,,,,,,Food processing,,,,MalPatSaj-wikipedia-org
Inditex,Consumer services,,,,1985,,,,,,,,,,,,"World's largest clothing retailer[6] and owns brands like Zara, Massimo Dutti, Bershka, Pull and Bear, Oysho, Zara Home, Often and Stradivarius",,,,MalPatSaj-wikipedia-org
Indra Sistemas,Industrials,,,,1993,,,,,,,,,,,,"Aeronautics, defence",,,,MalPatSaj-wikipedia-org
Inmobiliaria Colonial,Financials,,,,1946,,,,,,,,,,,,Real estate,,,,MalPatSaj-wikipedia-org
Irizar,Industrials,,,,1889,,,,,,,,,,,,Bus manufacturing,,,,MalPatSaj-wikipedia-org
Joma,Consumer goods,,,,1965,,,,,,,,,,,,Clothing,,,,MalPatSaj-wikipedia-org
Kelme,Consumer services,,,,1977,,,,,,,,,,,,Retail,,,,MalPatSaj-wikipedia-org
La Caixa,Financials,,,,1990,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
La Casera,Consumer services,,,,1949,,,,,,,,,,,,"Groceries, part of Cadbury (UK)",,,,MalPatSaj-wikipedia-org
Lacasa,Consumer goods,,,,1852,,,,,,,,,,,,Confectionery,,,,MalPatSaj-wikipedia-org
Lladró,Consumer goods,,,,1953,,,,,,,,,,,,Handcraft,,,,MalPatSaj-wikipedia-org
Llaollao,Consumer goods,,,,2009,,,,,,,,,,,,Food,,,,MalPatSaj-wikipedia-org
Mahou San Miguel,Consumer goods,,,,1890,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Majorica,Consumer goods,,,,1890,,,,,,,,,,,,Pearls,,,,MalPatSaj-wikipedia-org
Mango,Consumer services,,,,1984,,,,,,,,,,,,Clothing retail,,,,MalPatSaj-wikipedia-org
Mapfre,Financials,,,,1933,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
Marfeel,Technology,,,,2011,,,,,,,,,,,,Cloud services,,,,MalPatSaj-wikipedia-org
Mediaset España Comunicación,Consumer services,,,,1989,,,,,,,,,,,,Broadcasting,,,,MalPatSaj-wikipedia-org
Meliá Hotels International,Consumer services,,,,1956,,,,,,,,,,,,Hotels,,,,MalPatSaj-wikipedia-org
Mercadona,Consumer services,,,,1977,,,,,,,,,,,,Groceries,,,,MalPatSaj-wikipedia-org
Mondragon Corporation,Conglomerates,,,,1956,,,,,,,,,,,,"Includes Orbea, Eroski, Fagor and Irizar",,,,MalPatSaj-wikipedia-org
Mutua Madrileña,Financials,,,,1930,,,,,,,,,,,,Insurance non-profit,,,,MalPatSaj-wikipedia-org
Naipes Heraclio Fournier,Industrials,,,,1868,,,,,,,,,,,,"Manufacturing, part of Newell Brands (US)",,,,MalPatSaj-wikipedia-org
Natra,Conglomerates,,,,1943,,,,,,,,,,,,"Consumer goods, pharmaceuticals",,,,MalPatSaj-wikipedia-org
Navantia,Industrials,,,,2005,,,,,,,,,,,,"Shipbuilding, defence ships",,,,MalPatSaj-wikipedia-org
NH Hotel Group,Consumer services,,,,1978,,,,,,,,,,,,Hotel chain,,,,MalPatSaj-wikipedia-org
Nodosa Shipyard,Industrials,,,,1982,,,,,,,,,,,,"Shipbuilding, ship repair",,,,MalPatSaj-wikipedia-org
Obrascón Huarte Lain,Industrials,,,,1999,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Orbea,Consumer goods,,,,1931,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Pacha Group,Consumer services,,,,1967,,,,,,,,,,,,Entertainment,,,,MalPatSaj-wikipedia-org
Pescanova,Consumer goods,,,,1960,,,,,,,,,,,,"Food, fishing",,,,MalPatSaj-wikipedia-org
Planeta Group,Consumer services,,,,1949,,,,,,,,,,,,Publishing,,,,MalPatSaj-wikipedia-org
Porcelanosa,Industrials,,,,1973,,,,,,,,,,,,Manufacturing,,,,MalPatSaj-wikipedia-org
PRISA TV,Consumer services,,,,1989,,,,,,,,,,,,Broadcasting,,,,MalPatSaj-wikipedia-org
Private Media Group,Consumer services,,,,1965,,,,,,,,,,,,Media,,,,MalPatSaj-wikipedia-org
Prosegur,Industrials,,,,1976,,,,,,,,,,,,Multinational security,,,,MalPatSaj-wikipedia-org
Pyro Studios,Technology,,,,1996,,,,,,,,,,,,Video game developer,,,,MalPatSaj-wikipedia-org
Red Eléctrica de España,Utilities,,,,1985,,,,,,,,,,,,Energy grid,,,,MalPatSaj-wikipedia-org
Renfe,Consumer services,,,,2005,,,,,,,,,,,,Passenger rail,,,,MalPatSaj-wikipedia-org
Repsol,Oil & gas,,,,1987,,,,,,,,,,,,Petroleum,,,,MalPatSaj-wikipedia-org
RTVE,Consumer services,,,,2007,,,,,,,,,,,,State media,,,,MalPatSaj-wikipedia-org
RIU Hotels,Consumer services,,,,1953,,,,,,,,,,,,Hotels,,,,MalPatSaj-wikipedia-org
Sacyr,Industrials,,,,1999,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Santana Motor,Consumer goods,,,,1956,,,,,,,,,,,,"Automotive, defunct 2011",,,,MalPatSaj-wikipedia-org
SEAT,Consumer goods,,,,1950,,,,,,,,,,,,"Automotive, part of Volkswagen Group (Germany)",,,,MalPatSaj-wikipedia-org
SENER,Industrials,,,,1956,,,,,,,,,,,,Construction and engineering,,,,MalPatSaj-wikipedia-org
Sener Aeronáutica,Industrials,,,,1956,,,,,,,,,,,,"Aeronautics, part of SENER",,,,MalPatSaj-wikipedia-org
Talgo,Industrials,,,,1942,,,,,,,,,,,,Railway vehicles engineering,,,,MalPatSaj-wikipedia-org
Técnicas Reunidas,Oil & gas,,,,1959,,,,,,,,,,,,Oil and gas infrastructure,,,,MalPatSaj-wikipedia-org
Telefónica,Telecommunications,,,,1924,,,,,,,,,,,,"Telecom, broadband",,,,MalPatSaj-wikipedia-org
Telepizza,Consumer services,,,,1987,,,,,,,,,,,,Pizza chain,,,,MalPatSaj-wikipedia-org
Terra,Technology,,,,1999,,,,,,,,,,,,Internet,,,,MalPatSaj-wikipedia-org
Uralita Group,Industrials,,,,1907,,,,,,,,,,,,Building materials,,,,MalPatSaj-wikipedia-org
Vidal,Consumer goods,,,,1963,,,,,,,,,,,,Confectionery,,,,MalPatSaj-wikipedia-org
Vitelcom,Consumer goods,,,,2001,,,,,,,,,,,,"Electronics, defunct 2008",,,,MalPatSaj-wikipedia-org
Vodafone Spain,Telecommunications,,,,2000,,,,,,,,,,,,"Mobile network, part of Vodafone (UK)",,,,MalPatSaj-wikipedia-org
Vueling,Consumer services,,,,2004,,,,,,,,,,,,Low-cost airline,,,,MalPatSaj-wikipedia-org
Zara,Consumer services,,,,1974,,,,,,,,,,,,"Retailer, part of Inditex",,,,MalPatSaj-wikipedia-org
Zinkia Entertainment,Consumer services,,,,2001,,,,,,,,,,,,Entertainment,,,,MalPatSaj-wikipedia-org
3H Biomedical,Health care,,,,2004,,,,,,,,,,,,Cell-based biotech,,,,MalPatSaj-wikipedia-org
AarhusKarlshamn,Consumer goods,,,,2005,,,,,,,,,,,,"Vegetable oils, fats",,,,MalPatSaj-wikipedia-org
Abba Seafood,Consumer goods,,,,1883,,,,,,,,,,,,Seafood,,,,MalPatSaj-wikipedia-org
ABU Garcia,Consumer goods,,,,1921,,,,,,,,,,,,"Fishing reels, part of Newell Brands (US)",,,,MalPatSaj-wikipedia-org
Acando,Technology,,,,2001,,,,,,,,,,,,IT consulting,,,,MalPatSaj-wikipedia-org
Acast,Technology,,,,2014,,,,,,,,,,,,Podcast streaming software,,,,MalPatSaj-wikipedia-org
Acne Studios,Consumer goods,,,,1997,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
ÅF,Industrials,,,,1895,,,,,,,,,,,,Consulting,,,,MalPatSaj-wikipedia-org
AGA,Oil & gas,,,,1904,,,,,,,,,,,,"Defunct natural gas, now part of Linde AG",,,,MalPatSaj-wikipedia-org
Åhléns,Consumer services,,,,1899,,,,,,,,,,,,Retail department stores,,,,MalPatSaj-wikipedia-org
Alfa Laval,Industrials,,,,1883,,,,,,,,,,,,Heavy industry,,,,MalPatSaj-wikipedia-org
Alfdex,Industrials,,,,2002,,,,,,,,,,,,Industrial separators,,,,MalPatSaj-wikipedia-org
AP&T,Industrials,,,,1989,,,,,,,,,,,,Metal forming machinery,,,,MalPatSaj-wikipedia-org
Apoteket,Health care,,,,1970,,,,,,,,,,,,State pharma,,,,MalPatSaj-wikipedia-org
Aptilo Networks,Telecommunications,,,,2001,,,,,,,,,,,,Mobile services,,,,MalPatSaj-wikipedia-org
Arcam,Industrials,,,,1997,,,,,,,,,,,,3D printing,,,,MalPatSaj-wikipedia-org
ASEA,Industrials,,,,1883,,,,,,,,,,,,"Manufacturer, defunct 1988",,,,MalPatSaj-wikipedia-org
ABB,Industrials,,,,1988,,,,,,,,,,,,"Robotics, automation",,,,MalPatSaj-wikipedia-org
Assa Abloy,Industrials,,,,1994,,,,,,,,,,,,Locks,,,,MalPatSaj-wikipedia-org
Astra AB,Health care,,,,1913,,,,,,,,,,,,"Defunct 1999, now merged into AstraZeneca (UK)",,,,MalPatSaj-wikipedia-org
Atlas Copco,Industrials,,,,1873,,,,,,,,,,,,Industrials,,,,MalPatSaj-wikipedia-org
Atlet,Industrials,,,,1958,,,,,,,,,,,,"Trucks, part of Nissan (Japan)",,,,MalPatSaj-wikipedia-org
Autoliv,Industrials,,,,1997,,,,,,,,,,,,Automotive safety,,,,MalPatSaj-wikipedia-org
Avalanche Studios,Technology,,,,2003,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
Avanza,Financials,,,,1999,,,,,,,,,,,,Stock broker,,,,MalPatSaj-wikipedia-org
Axel Johnson,Conglomerates,,,,1873[6],,,,,,,,,,,,"Retail holdings, part of Axel Johnson Group",,,,MalPatSaj-wikipedia-org
Axel Johnson Group,Conglomerates,,,,1873,,,,,,,,,,,,Diversified holdings,,,,MalPatSaj-wikipedia-org
Axfood,Consumer services,,,,1964,,,,,,,,,,,,"Grocery chain, part of Axel Johnson AB",,,,MalPatSaj-wikipedia-org
Axis Communications,Technology,,,,1984,,,,,,,,,,,,"Network cameras, part of Canon Inc. (Japan)",,,,MalPatSaj-wikipedia-org
BAE Systems,Industrials,,,,2006[7],,,,,,,,,,,,"Defence, part of BAE Systems (UK)",,,,MalPatSaj-wikipedia-org
Bahco,Industrials,,,,1886,,,,,,,,,,,,Part of Snap-on (US),,,,MalPatSaj-wikipedia-org
Bahnhof,Telecommunications,,,,1994,,,,,,,,,,,,Internet service provider,,,,MalPatSaj-wikipedia-org
Ballograf,Consumer goods,,,,1945,,,,,,,,,,,,Ballpoint pens and pencils,,,,MalPatSaj-wikipedia-org
Berg Propulsion,Industrials,,,,1912,,,,,,,,,,,,Controllable pitch propellers,,,,MalPatSaj-wikipedia-org
Betsson,Consumer services,,,,1963,,,,,,,,,,,,Online gambling,,,,MalPatSaj-wikipedia-org
Biacore,Health care,,,,1984,,,,,,,,,,,,Part of GE Healthcare (US),,,,MalPatSaj-wikipedia-org
BillerudKorsnäs,Basic materials,,,,2012,,,,,,,,,,,,Paper,,,,MalPatSaj-wikipedia-org
Bindomatic,Industrials,,,,1974,,,,,,,,,,,,Office supplies,,,,MalPatSaj-wikipedia-org
BioGaia,Health care,,,,1990,,,,,,,,,,,,Probiotic,,,,MalPatSaj-wikipedia-org
Björn Borg,Consumer goods,,,,2004,,,,,,,,,,,,Fashion,,,,MalPatSaj-wikipedia-org
Bofors,Industrials,,,,1873,,,,,,,,,,,,Arms,,,,MalPatSaj-wikipedia-org
Boghammar Marin AB,Industrials,,,,1906,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
Boliden,Basic materials,,,,1931,,,,,,,,,,,,Mining,,,,MalPatSaj-wikipedia-org
Bolinder-Munktell,Industrials,,,,1932,,,,,,,,,,,,"Defunct, now a part of Volvo Construction Equipment",,,,MalPatSaj-wikipedia-org
Bona AB,Industrials,,,,1919,,,,,,,,,,,,Flooring,,,,MalPatSaj-wikipedia-org
Bonnier Group,Consumer services,,,,1804,,,,,,,,,,,,Media group,,,,MalPatSaj-wikipedia-org
Braathens Regional Aviation,Consumer services,,,,1981,,,,,,,,,,,,Airline,,,,MalPatSaj-wikipedia-org
Bredbandsbolaget,Telecommunications,,,,1998,,,,,,,,,,,,"Triple play services, part of Telenor (Norway)",,,,MalPatSaj-wikipedia-org
Brio,Consumer goods,,,,1884,,,,,,,,,,,,Toys,,,,MalPatSaj-wikipedia-org
Bure Equity,Financials,,,,1992,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
Camfil,Industrials,,,,1963,,,,,,,,,,,,Air filtration,,,,MalPatSaj-wikipedia-org
Carnegie Investment Bank,Financials,,,,1803,,,,,,,,,,,,Financial services,,,,MalPatSaj-wikipedia-org
Casino Cosmopol,Consumer services,,,,1999,,,,,,,,,,,,State gambling operator,,,,MalPatSaj-wikipedia-org
Cederroth,Health care,,,,1895,,,,,,,,,,,,Personal health care,,,,MalPatSaj-wikipedia-org
Cheap Monday,Consumer goods,,,,2000,,,,,,,,,,,,Clothing,,,,MalPatSaj-wikipedia-org
Clas Ohlson,Consumer services,,,,1918,,,,,,,,,,,,Hardware stores,,,,MalPatSaj-wikipedia-org
Clavia,Consumer goods,,,,1983,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
Cloetta,Consumer goods,,,,1862,,,,,,,,,,,,Chocolate,,,,MalPatSaj-wikipedia-org
Columbitech,Technology,,,,2000,,,,,,,,,,,,Wireless security,,,,MalPatSaj-wikipedia-org
Com Hem,Telecommunications,,,,1983,,,,,,,,,,,,Triple play services,,,,MalPatSaj-wikipedia-org
Comviq,Telecommunications,,,,1981,,,,,,,,,,,,"Merged into Tele2, retained as a brand",,,,MalPatSaj-wikipedia-org
Coop Norden,Consumer services,,,,2001,,,,,,,,,,,,"Retail chain, defunct 2008",,,,MalPatSaj-wikipedia-org
Danir AB,Financials,,,,1986,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
Dataphone,Telecommunications,,,,2001,,,,,,,,,,,,telecommunications,,,,MalPatSaj-wikipedia-org
Datasaab,Industrials,,,,1954,,,,,,,,,,,,"Computer division of Saab, defunct",,,,MalPatSaj-wikipedia-org
DeLaval,Industrials,,,,1883,,,,,,,,,,,,Farm machines,,,,MalPatSaj-wikipedia-org
Destination Gotland,Consumer services,,,,1998,,,,,,,,,,,,Ferry line,,,,MalPatSaj-wikipedia-org
Diamyd Medical,Health care,,,,1994[9],,,,,,,,,,,,Research,,,,MalPatSaj-wikipedia-org
Dockstavarvet,Industrials,,,,1905,,,,,,,,,,,,"Shipyard, Part of Saab Group since 2017",,,,MalPatSaj-wikipedia-org
Domnarvet,Basic materials,,,,1872,,,,,,,,,,,,"Iron, part of SSAB",,,,MalPatSaj-wikipedia-org
Doro,Technology,,,,1974[10],,,,,,,,,,,,Telecom products,,,,MalPatSaj-wikipedia-org
Draim,Technology,,,,2003,,,,,,,,,,,,Games,,,,MalPatSaj-wikipedia-org
EA DICE,Technology,,,,1992,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
Elanders,Industrials,,,,1908,,,,,,,,,,,,Printing,,,,MalPatSaj-wikipedia-org
Electrolux,Consumer goods,,,,1919,,,,,,,,,,,,Appliances,,,,MalPatSaj-wikipedia-org
Elekta,Health care,,,,1972,,,,,,,,,,,,Radiation therapy,,,,MalPatSaj-wikipedia-org
Elektron,Consumer goods,,,,1998,,,,,,,,,,,,Synthesizers,,,,MalPatSaj-wikipedia-org
Elfa International,Consumer goods,,,,1948,,,,,,,,,,,,Shelving,,,,MalPatSaj-wikipedia-org
Ellos,Consumer services,,,,1947,,,,,,,,,,,,E-commerce,,,,MalPatSaj-wikipedia-org
ENEA AB,Technology,,,,1968,,,,,,,,,,,,Information technology,,,,MalPatSaj-wikipedia-org
Eniro,Technology,,,,2000,,,,,,,,,,,,"Directory, search services",,,,MalPatSaj-wikipedia-org
Epidemic Sound,Technology,,,,2009,,,,,,,,,,,,Global royalty-free soundtrack,,,,MalPatSaj-wikipedia-org
Ericsson,Technology,,,,1876,,,,,,,,,,,,Communication technology,,,,MalPatSaj-wikipedia-org
ESAB,Industrials,,,,1904,,,,,,,,,,,,"Welding, part of Colfax Corporation (US)",,,,MalPatSaj-wikipedia-org
Eskilstuna Energy and Environment,Utilities,,,,1993,,,,,,,,,,,,State power,,,,MalPatSaj-wikipedia-org
Esselte,Industrials,,,,1913,,,,,,,,,,,,"Office products, part of J.W. Childs Associates (US)",,,,MalPatSaj-wikipedia-org
European Spallation Source,Industrials,,,,2013,,,,,,,,,,,,Research,,,,MalPatSaj-wikipedia-org
Fagerhult Group,Industrials,,,,1945[11],,,,,,,,,,,,Lighting,,,,MalPatSaj-wikipedia-org
Fatshark,Technology,,,,2008,,,,,,,,,,,,video games,,,,MalPatSaj-wikipedia-org
Filippa K,Consumer goods,,,,1993,,,,,,,,,,,,Clothing,,,,MalPatSaj-wikipedia-org
Fjällräven,Consumer goods,,,,1960,,,,,,,,,,,,Outdoor clothing,,,,MalPatSaj-wikipedia-org
FKAB,Industrials,,,,1961,,,,,,,,,,,,Ship design,,,,MalPatSaj-wikipedia-org
Föreningsbanken,Financials,,,,1992,,,,,,,,,,,,"Rural bank, defunct 1997",,,,MalPatSaj-wikipedia-org
Forex Bank,Financials,,,,1927,,,,,,,,,,,,Currency exchange,,,,MalPatSaj-wikipedia-org
Frictional Games,Technology,,,,2007,,,,,,,,,,,,Video games,,,,MalPatSaj-wikipedia-org
Galvin Green,Consumer goods,,,,1990,,,,,,,,,,,,Golf clothing,,,,MalPatSaj-wikipedia-org
GB Glace,Consumer goods,,,,1942,,,,,,,,,,,,"Ice cream, subsidiary of Unilever (UK and the Netherlands)",,,,MalPatSaj-wikipedia-org
Gekås,Consumer services,,,,1963,,,,,,,,,,,,Swedish superstore,,,,MalPatSaj-wikipedia-org
Getinge Group,Health care,,,,1904,,,,,,,,,,,,Medical technology,,,,MalPatSaj-wikipedia-org
Göinge Mekaniska,Industrials,,,,1946,,,,,,,,,,,,"Steel buildings, defunct 2005. Merged into Skanska",,,,MalPatSaj-wikipedia-org
Green Cargo,Industrials,,,,2001,,,,,,,,,,,,State logistics,,,,MalPatSaj-wikipedia-org
Grimaldi Industri,Conglomerates,,,,1970,,,,,,,,,,,,"Consumer goods, industrials",,,,MalPatSaj-wikipedia-org
Gunnebo Group,Industrials,,,,1889,,,,,,,,,,,,Security,,,,MalPatSaj-wikipedia-org
H&M,Consumer services,,,,1947,,,,,,,,,,,,Retail clothing,,,,MalPatSaj-wikipedia-org
Haglöfs,Consumer goods,,,,1914,,,,,,,,,,,,Outdoor equipment,,,,MalPatSaj-wikipedia-org
Hagström,Consumer goods,,,,1925,,,,,,,,,,,,Musical instruments,,,,MalPatSaj-wikipedia-org
Haldex,Consumer goods,,,,1887,,,,,,,,,,,,Automotive parts,,,,MalPatSaj-wikipedia-org
Hallberg-Rassy,Consumer goods,,,,1943,,,,,,,,,,,,Sailing yachts,,,,MalPatSaj-wikipedia-org
Handelsbanken,Financials,,,,1871,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Hasselblad,Consumer goods,,,,1841,,,,,,,,,,,,Cameras,,,,MalPatSaj-wikipedia-org
Hästens,Consumer services,,,,1852,,,,,,,,,,,,Beds,,,,MalPatSaj-wikipedia-org
Hestra,Consumer goods,,,,1936,,,,,,,,,,,,Gloves,,,,MalPatSaj-wikipedia-org
Hexagon AB,Industrials,,,,1992,,,,,,,,,,,,Metrology,,,,MalPatSaj-wikipedia-org
HMS Industrial Networks,Telecommunications,,,,1988,,,,,,,,,,,,Industrial communications,,,,MalPatSaj-wikipedia-org
Höganäs AB,Basic materials,,,,1797,,,,,,,,,,,,Powdered metals,,,,MalPatSaj-wikipedia-org
Holmen,Basic materials,,,,1875,,,,,,,,,,,,Paper,,,,MalPatSaj-wikipedia-org
Husaberg,Consumer goods,,,,1988,,,,,,,,,,,,Motorcycles,,,,MalPatSaj-wikipedia-org
Husqvarna Group,Industrials,,,,1689,,,,,,,,,,,,Commercial tools,,,,MalPatSaj-wikipedia-org
Hydrauliska Industri AB,Industrials,,,,1944,,,,,,,,,,,,"Lifts and cranes, part of Cargotec (Finland)",,,,MalPatSaj-wikipedia-org
IAR Systems,Technology,,,,1983,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
ICA Gruppen,Consumer services,,,,1938,,,,,,,,,,,,Retailing group,,,,MalPatSaj-wikipedia-org
IFS AB,Technology,,,,1983,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
Ikano Bank,Financials,,,,1995,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
IMINT Image Intelligence AB,Technology,,,,2007,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
Infranord,Industrials,,,,2010,,,,,,,,,,,,Railways,,,,MalPatSaj-wikipedia-org
Ingate Systems,Technology,,,,2001,,,,,,,,,,,,Data security,,,,MalPatSaj-wikipedia-org
Intertex,Technology,,,,2001,,,,,,,,,,,,Computer peripherals,,,,MalPatSaj-wikipedia-org
Investment AB Latour,Financials,,,,1984,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
Investment AB Öresund,Financials,,,,1961,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
Investor AB,Financials,,,,1916,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
IsaDora,Consumer goods,,,,1983,,,,,,,,,,,,Cosmetics,,,,MalPatSaj-wikipedia-org
iZettle,Technology,,,,2011,,,,,,,,,,,,Financial technology,,,,MalPatSaj-wikipedia-org
J.Lindeberg,Consumer goods,,,,1997,,,,,,,,,,,,Clothing,,,,MalPatSaj-wikipedia-org
Jeeves,Technology,,,,1992,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
Jernhusen,Industrials,,,,2001,,,,,,,,,,,,Railways,,,,MalPatSaj-wikipedia-org
Jofa,Consumer goods,,,,1926,,,,,,,,,,,,"Sport equipment, part of Reebok (US)",,,,MalPatSaj-wikipedia-org
Jonsereds Fabrikers AB,Industrials,,,,1832,,,,,,,,,,,,Part of Husqvarna Group,,,,MalPatSaj-wikipedia-org
Kinnevik AB,Financials,,,,1936,,,,,,,,,,,,Investments,,,,MalPatSaj-wikipedia-org
Klarna,Consumer services,,,,2005,,,,,,,,,,,,E-commerce,,,,MalPatSaj-wikipedia-org
Kockums Naval Solutions,Industrials,,,,1840,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
Koenigsegg,Consumer goods,,,,1994,,,,,,,,,,,,Automotive,,,,MalPatSaj-wikipedia-org
Kooperativa Förbundet,Consumer services,,,,1899,,,,,,,,,,,,Retailing group,,,,MalPatSaj-wikipedia-org
Kopparbergs Brewery,Consumer goods,,,,1882,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Kosta Glasbruk,Industrials,,,,1742,,,,,,,,,,,,Glass,,,,MalPatSaj-wikipedia-org
